"Time","Events","ExG97","ExG98","ExG99","ExG100","ExG101","ExG102","ExG103","ExG104","ExG105","ExG106","ExG107","ExG108","ExG109","ExG110","ExG111","ExG112"
0:18:04.833,,2.257,4.770,-0.861,-5.458,-0.764,-0.388,-4.264,-3.527,-1.440,0.298,0.206,9.915,-0.224,3.525,-1.239,-2.773
0:18:04.833,,2.425,3.596,-1.039,-3.212,0.521,-1.581,-4.165,-3.496,-2.332,1.172,-0.761,9.538,-0.749,2.451,-0.966,-1.518
0:18:04.834,,1.189,2.742,-2.276,-2.117,-2.208,-2.236,-3.275,-4.414,-2.560,1.467,0.629,7.308,-0.087,4.814,1.931,-0.924
0:18:04.834,,-0.754,6.518,0.880,-2.857,-0.618,0.214,-1.287,-4.941,-5.047,-0.705,0.860,4.548,-1.126,4.969,1.088,-1.874
0:18:04.835,,0.812,4.647,1.898,-2.502,1.138,0.505,-1.670,-3.870,-3.773,0.017,-0.939,3.715,-1.413,2.146,1.154,-1.744
0:18:04.835,,0.519,5.483,1.141,-1.734,4.637,3.071,-1.878,-4.271,-1.804,0.134,0.401,3.247,-3.766,-0.576,0.223,-4.834
0:18:04.836,,-0.036,5.737,2.146,0.562,2.688,2.708,0.956,-4.847,-1.867,-3.078,0.025,3.880,-1.502,-0.172,-1.509,-5.684
0:18:04.836,,-2.305,5.447,7.044,0.955,2.693,1.899,-0.950,-2.437,-3.160,0.113,1.078,3.117,-3.159,-1.578,-1.442,-7.429
0:18:04.837,,-0.861,3.679,5.531,2.969,3.568,0.515,-1.655,-1.544,-2.583,-0.256,1.979,3.537,-4.860,-2.565,-2.621,-4.760
0:18:04.837,,1.303,6.384,3.382,1.427,2.178,2.513,-0.126,-1.221,-0.833,1.469,-0.180,6.515,-6.837,-4.066,-6.765,-5.251
0:18:04.838,,1.806,4.214,4.616,0.619,2.597,3.041,-0.716,0.733,-2.022,0.518,0.136,6.002,-6.152,-1.721,-5.720,-8.047
0:18:04.838,,3.443,3.314,4.097,1.755,4.922,2.042,-1.743,-0.594,-0.964,0.716,-0.075,4.497,-5.467,-3.419,-5.015,-7.380
0:18:04.839,,3.468,4.504,2.578,0.293,3.865,2.244,1.067,-2.695,-1.109,0.874,0.479,4.316,-5.568,-2.870,-4.329,-7.103
0:18:04.839,,0.649,2.626,2.112,-1.533,3.842,4.365,0.466,-2.304,-2.291,2.522,0.337,4.286,-5.395,-1.623,-3.357,-4.709
0:18:04.840,,1.659,2.040,2.285,-0.398,3.509,4.913,-0.068,-2.696,-2.125,1.300,0.202,6.372,-6.116,-2.268,-3.658,-5.061
0:18:04.840,,0.178,1.836,1.870,0.413,2.627,3.215,1.355,-3.129,-1.734,0.884,1.295,7.796,-3.881,-1.331,-4.553,-6.818
0:18:04.841,,0.140,0.431,2.223,0.591,2.529,4.525,1.347,-3.126,-0.272,0.330,0.746,5.034,-4.144,-1.165,-4.139,-5.052
0:18:04.841,,0.457,1.035,0.406,1.381,2.010,2.889,1.307,-3.155,-0.215,1.213,-0.848,4.849,-3.629,-2.162,-3.729,-1.834
0:18:04.842,,1.189,1.815,1.180,1.394,1.265,0.573,-1.640,-1.739,-0.665,1.796,1.044,3.885,-3.824,-0.444,-3.331,-2.503
0:18:04.842,,-1.465,0.199,0.619,1.899,1.909,1.642,0.043,-1.047,-2.367,1.057,1.762,2.522,-1.019,0.157,-3.897,-2.138
0:18:04.843,,-1.746,1.175,0.389,0.251,1.730,1.728,-0.597,0.017,-3.549,0.228,2.271,1.504,-1.373,1.727,-0.511,-3.216
0:18:04.843,,-1.862,3.089,0.180,0.068,-0.827,1.937,-2.972,-2.078,-1.544,0.422,-0.407,3.880,-1.197,1.697,-0.429,0.025
0:18:04.844,,-2.238,2.594,-2.453,-1.558,-1.820,2.656,-1.293,-2.520,-1.188,1.286,0.232,2.464,-0.576,2.157,0.573,1.701
0:18:04.844,,-7.904,0.133,-6.837,-5.753,-3.003,-2.150,-3.816,-3.505,-1.325,3.498,2.737,3.673,5.403,6.554,5.942,6.369
0:18:04.845,,-6.487,1.804,-10.103,-6.269,-5.980,-2.866,-7.255,-5.931,-1.650,3.293,1.410,4.948,8.000,9.675,7.203,10.291
0:18:04.845,,-7.665,1.878,-11.320,-8.578,-9.870,-6.403,-10.347,-8.216,0.202,4.192,2.789,5.832,11.628,13.380,10.980,11.600
0:18:04.846,,-5.405,-0.298,-13.905,-9.472,-12.601,-12.211,-10.868,-8.304,1.317,4.163,2.448,5.942,15.640,15.900,15.341,12.226
0:18:04.846,,-7.902,1.483,-16.291,-11.297,-13.347,-11.373,-14.609,-9.922,3.132,3.634,3.263,5.096,18.006,17.494,17.816,14.810
0:18:04.847,,-6.274,0.211,-15.215,-9.966,-11.891,-10.055,-11.823,-9.981,1.576,2.876,4.754,5.642,14.040,16.620,15.408,14.193
0:18:04.847,,-5.050,1.644,-13.368,-6.200,-11.483,-10.710,-11.034,-8.897,-1.464,2.096,2.745,4.195,13.950,15.795,13.376,14.437
0:18:04.848,,-3.404,-0.005,-9.992,-8.165,-9.943,-9.580,-11.207,-8.439,-1.304,0.759,1.402,4.502,12.523,17.701,12.967,12.110
0:18:04.848,,-1.498,0.227,-11.643,-8.375,-8.346,-9.338,-11.623,-8.736,-2.313,1.119,0.791,5.151,13.340,14.199,13.765,13.238
0:18:04.849,,-6.045,0.418,-8.984,-7.310,-11.383,-9.841,-10.372,-12.137,-2.071,0.712,1.217,5.525,14.829,15.996,13.558,15.832
0:18:04.849,,-4.664,-1.882,-9.201,-7.137,-10.920,-7.675,-8.367,-11.363,-2.528,2.084,1.677,4.583,13.771,15.395,13.107,13.249
0:18:04.850,,-4.366,-1.710,-8.793,-6.192,-7.949,-8.513,-9.957,-12.786,-2.476,0.369,0.289,4.749,15.317,15.111,15.005,11.934
0:18:04.850,,-2.968,-1.126,-6.956,-5.240,-7.263,-7.166,-6.869,-12.057,-2.062,0.604,1.358,3.531,13.313,11.364,11.665,9.831
0:18:04.851,,-3.211,-0.149,-5.381,-4.111,-4.863,-3.056,-4.780,-8.293,-0.300,1.940,-0.606,2.065,7.074,7.841,8.645,7.242
0:18:04.851,,0.238,1.804,-0.733,-0.676,0.078,0.262,-3.324,-5.112,-2.253,-0.776,-0.048,2.110,4.157,2.423,-1.076,2.903
0:18:04.852,,5.165,3.388,2.303,2.899,3.751,1.492,2.279,-3.393,-1.086,-0.451,1.050,0.078,-3.491,-4.064,-5.548,-4.399
0:18:04.852,,6.463,4.552,8.938,4.728,5.118,5.603,5.459,-1.857,-1.699,1.124,-1.617,2.280,-10.572,-8.916,-9.552,-10.043
0:18:04.853,,10.773,7.500,12.822,5.508,9.232,10.541,7.520,1.003,-4.262,-0.572,-1.130,1.004,-13.358,-13.674,-16.072,-16.725
0:18:04.853,,10.896,6.023,16.046,8.292,11.584,13.351,8.349,1.937,-1.704,-1.618,1.220,0.561,-18.099,-17.660,-19.134,-20.082
0:18:04.854,,15.502,7.313,19.420,11.308,14.604,14.130,11.070,4.967,-1.761,-1.483,-2.042,-0.734,-21.345,-22.518,-23.822,-24.484
0:18:04.854,,14.532,7.467,16.700,11.560,13.384,11.769,11.452,3.379,-3.022,-0.260,-1.501,0.130,-19.618,-20.473,-22.718,-22.651
0:18:04.854,,9.206,5.456,11.573,10.116,12.025,12.276,9.541,6.356,-3.264,1.605,-0.753,-0.021,-20.250,-17.427,-16.794,-19.535
0:18:04.855,,4.585,2.147,8.661,7.634,8.965,9.904,9.163,7.582,-0.358,2.170,1.598,1.554,-16.142,-16.635,-14.988,-15.975
0:18:04.855,,2.578,1.154,4.777,5.704,9.640,7.199,8.049,5.668,0.701,0.738,2.083,2.702,-12.890,-13.977,-11.737,-12.497
0:18:04.856,,2.566,4.001,3.631,4.653,6.706,8.349,5.811,3.055,1.443,2.523,2.555,3.986,-11.623,-13.319,-11.780,-12.695
0:18:04.856,,1.557,1.514,2.659,2.805,7.231,7.651,7.005,2.968,0.942,4.180,3.115,1.191,-11.452,-9.198,-9.028,-13.086
0:18:04.857,,2.436,-1.210,4.647,0.975,7.692,6.531,6.670,5.140,1.964,4.152,2.251,2.255,-10.605,-11.315,-9.800,-11.741
0:18:04.857,,1.606,0.233,3.310,3.330,4.567,6.055,5.987,4.920,0.202,3.146,0.532,0.657,-10.822,-7.020,-7.665,-9.080
0:18:04.858,,3.308,-0.117,1.709,2.711,8.715,5.723,3.335,3.221,-1.431,2.381,2.140,2.640,-10.112,-7.220,-7.365,-9.634
0:18:04.858,,1.521,1.231,2.234,3.574,6.832,4.387,3.833,1.946,0.288,1.122,1.861,2.909,-12.492,-6.697,-5.370,-7.068
0:18:04.859,,1.804,2.736,1.921,2.609,5.088,2.550,3.796,1.424,0.561,3.107,0.299,3.126,-8.771,-7.348,-7.540,-5.321
0:18:04.859,,1.663,4.885,5.440,4.020,5.917,3.006,2.716,-0.239,-1.347,-0.413,-0.205,2.910,-7.041,-5.329,-9.530,-6.568
0:18:04.860,,5.979,5.147,5.170,5.550,5.342,4.998,2.946,-0.460,-1.309,1.158,-0.358,0.980,-9.192,-6.870,-8.478,-10.516
0:18:04.860,,6.716,5.453,5.961,4.694,2.186,6.032,1.324,0.666,-1.287,1.178,1.601,1.272,-10.758,-8.612,-6.707,-9.711
0:18:04.861,,4.396,5.360,6.063,4.299,4.531,5.361,1.961,0.850,-1.249,1.724,3.513,0.280,-9.669,-8.171,-6.382,-12.864
0:18:04.861,,5.644,4.249,7.559,4.854,5.986,6.723,4.331,2.620,-3.609,0.219,1.356,-0.589,-8.984,-9.514,-9.296,-11.564
0:18:04.862,,7.646,2.631,7.664,3.158,3.754,6.166,2.749,0.753,-1.928,1.369,2.580,1.718,-7.861,-9.147,-10.486,-10.747
0:18:04.862,,5.901,1.836,3.622,2.429,5.534,4.484,3.687,-1.801,-1.082,0.736,2.680,4.034,-7.941,-6.045,-10.169,-7.901
0:18:04.863,,3.186,0.591,3.607,-0.122,4.673,5.724,4.643,-0.878,-1.183,-0.164,0.635,3.802,-6.339,-5.220,-7.345,-5.590
0:18:04.863,,0.898,2.423,4.319,1.110,4.397,4.085,2.665,-0.624,-0.932,-0.234,0.286,3.069,-5.336,-6.682,-5.153,-4.168
0:18:04.864,,1.789,4.102,4.057,1.830,1.538,4.777,-0.630,-2.618,-1.115,0.960,-0.520,5.227,-5.137,-5.552,-4.855,-3.729
0:18:04.864,,2.237,4.536,0.323,-1.642,0.599,3.039,0.872,-1.102,0.354,0.034,2.094,1.942,-3.772,-3.233,-3.086,-3.312
0:18:04.865,,0.662,2.554,1.370,-1.326,1.152,2.039,1.459,-1.546,0.019,0.892,0.196,2.639,-2.565,-4.515,-0.281,-2.875
0:18:04.865,,0.453,2.850,2.381,0.852,-0.047,3.738,2.412,-2.525,-1.476,0.752,-0.779,3.547,-2.777,-4.272,-2.051,-3.181
0:18:04.866,,-0.029,1.404,3.174,0.722,0.104,4.030,2.046,-1.646,-3.083,1.812,0.594,3.367,-3.216,-3.849,-1.715,-3.681
0:18:04.866,,0.954,1.247,1.469,0.763,0.227,4.692,0.100,-2.580,-2.097,3.866,2.662,0.898,-3.518,-5.029,-1.412,-2.152
0:18:04.867,,2.705,1.936,2.761,1.525,-0.063,1.866,-1.946,-3.976,-1.822,2.367,2.372,0.047,-1.202,-1.604,-3.160,-1.834
0:18:04.867,,0.920,1.384,0.087,-0.389,1.541,2.059,0.449,-4.264,-3.866,0.667,1.373,0.857,0.110,-2.134,0.372,0.937
0:18:04.868,,0.269,-0.092,-2.468,-2.607,1.467,0.138,1.088,-4.716,-1.058,2.051,0.030,2.638,1.493,0.386,0.299,0.950
0:18:04.868,,1.780,0.286,-0.284,-2.938,-1.146,0.371,-0.581,-2.338,-2.380,3.482,-0.916,-0.742,1.427,2.954,0.764,0.362
0:18:04.869,,1.813,1.689,0.434,-2.613,-1.316,1.561,-1.115,-1.144,-1.912,1.406,1.040,-1.128,-0.522,1.233,1.205,-0.508
0:18:04.869,,1.287,0.615,-1.977,-1.945,-0.572,1.858,-1.805,-2.332,0.460,2.445,1.218,-1.504,-1.785,1.579,1.445,0.946
0:18:04.870,,-0.237,1.365,-2.862,-3.168,-1.423,0.441,-2.022,-2.710,1.285,2.150,1.208,-0.220,1.951,1.481,1.193,1.461
0:18:04.870,,-0.622,1.037,-2.293,-1.533,1.267,0.704,-1.854,-2.989,-1.419,1.479,-0.239,1.630,1.451,2.149,-0.196,1.374
0:18:04.871,,-0.196,1.655,-1.385,-2.045,0.518,0.441,-2.729,-2.473,-1.347,3.260,-0.008,-1.411,0.468,0.858,0.937,3.371
0:18:04.871,,-3.980,-0.745,-2.987,-1.941,-0.704,0.450,-1.176,-3.722,-0.693,2.175,2.315,-0.385,3.879,3.768,0.910,2.769
0:18:04.872,,-4.376,1.158,-4.113,-1.489,-0.807,1.373,-2.943,-3.161,-1.425,1.179,2.319,-0.481,3.309,5.015,2.719,1.795
0:18:04.872,,-6.343,1.448,-3.195,-2.735,-1.434,-0.631,-2.444,-1.123,0.997,0.335,1.691,0.260,4.328,4.451,2.196,2.107
0:18:04.873,,-8.391,2.457,-3.640,-2.968,-1.064,0.895,-1.382,-2.070,0.007,2.039,1.920,0.762,2.429,3.889,2.772,2.350
0:18:04.873,,-6.490,-0.357,-6.123,-1.651,0.071,-0.950,-0.393,-3.431,-0.072,2.040,2.283,2.004,3.430,2.885,4.316,2.429
0:18:04.874,,-6.524,0.580,-3.746,-2.004,1.294,-0.240,-2.395,-1.693,0.436,0.638,2.030,3.584,3.070,3.130,3.105,-1.293
0:18:04.874,,-2.800,0.538,-1.133,-3.832,-0.151,-0.814,-2.195,-1.497,-0.812,0.114,0.260,3.058,2.983,3.255,2.468,0.548
0:18:04.875,,-1.344,1.269,-0.931,-2.648,-0.790,-0.153,-2.956,-1.735,-2.154,1.907,1.227,2.896,2.825,1.620,0.855,0.004
0:18:04.875,,-3.059,-0.877,-0.266,-3.845,-1.051,-0.901,-0.559,-2.971,0.007,3.599,2.323,2.329,2.651,-0.116,2.322,0.455
0:18:04.875,,-3.236,0.547,-2.014,-3.363,-1.712,-1.521,-0.417,-2.907,-0.508,3.504,3.938,2.848,1.700,0.710,2.610,-0.065
0:18:04.876,,-2.147,0.545,-2.154,-3.074,-0.894,1.318,-0.756,-4.317,-1.332,1.120,2.316,3.334,2.135,1.254,1.987,0.764
0:18:04.876,,-2.376,1.617,-2.982,-2.258,-0.066,1.034,-2.994,-4.103,-1.178,-0.363,2.414,3.906,3.164,0.834,1.204,2.140
0:18:04.877,,-1.604,-2.632,-3.988,-1.306,-0.452,2.097,-0.611,-4.281,0.019,2.029,1.431,3.649,0.229,2.968,1.134,1.392
0:18:04.877,,-1.846,-0.384,-1.878,-2.501,-1.952,-1.606,-1.302,-1.309,1.212,0.684,4.253,2.189,1.314,1.227,0.912,0.978
0:18:04.878,,-1.158,-0.884,-1.746,-4.268,-0.859,-0.825,0.268,-3.280,0.703,2.610,3.221,3.710,1.155,0.875,0.059,0.302
0:18:04.878,,0.709,-2.224,0.793,-3.596,-1.448,1.121,-2.253,-0.877,0.524,4.526,2.758,2.124,-0.110,-0.033,-0.695,-1.234
0:18:04.879,,-1.982,-0.163,1.004,-0.486,-0.191,1.789,-0.074,-2.902,2.253,0.809,1.961,2.603,-0.844,0.114,-2.189,-1.625
0:18:04.879,,-1.128,-0.406,0.729,-1.097,1.061,2.226,0.315,-1.907,1.824,1.503,2.837,3.128,-2.723,-1.872,-1.037,-3.398
0:18:04.880,,1.698,-0.660,0.424,-1.518,1.393,1.740,-1.003,-1.824,0.663,3.004,2.523,5.170,-1.318,-2.010,-3.370,-4.945
0:18:04.880,,3.749,1.541,1.571,0.003,2.218,2.841,0.259,-2.193,-0.479,0.996,2.436,2.325,-3.665,-1.074,-4.959,-5.535
0:18:04.881,,3.921,2.174,2.836,0.616,-0.444,3.370,0.326,-3.422,0.367,2.560,2.090,1.262,-3.274,-4.980,-4.106,-3.175
0:18:04.881,,3.713,3.671,3.067,-2.197,-1.028,2.073,0.353,-1.814,-1.680,0.822,2.967,-1.084,-1.394,-2.853,-1.670,-2.858
0:18:04.882,,4.498,1.048,3.856,-1.632,0.523,1.767,-0.540,-1.162,-2.115,-1.473,0.302,1.698,-0.810,-2.777,-1.478,-1.673
0:18:04.882,,2.857,-0.172,1.978,0.362,0.306,1.414,0.728,-0.776,-1.751,0.472,1.618,1.129,-2.597,-1.180,-2.600,-1.741
0:18:04.883,,2.887,1.291,1.037,-0.323,0.679,0.745,0.934,-2.216,-1.956,0.189,-1.464,1.360,-1.667,0.201,-0.689,-0.912
0:18:04.883,,2.517,3.242,0.216,0.913,-0.872,0.455,0.015,-3.441,-2.385,0.018,-0.982,2.504,0.378,-1.188,0.914,-2.311
0:18:04.884,,2.274,0.294,0.207,-0.366,-0.117,2.554,0.313,-2.836,-0.992,1.591,1.363,0.766,-1.156,-1.607,-0.741,-1.678
0:18:04.884,,0.582,1.785,-0.513,-1.077,1.995,1.096,-0.482,-2.064,-1.343,-0.594,1.549,2.077,-1.209,-1.308,-1.083,0.593
0:18:04.885,,2.581,3.570,-1.619,-0.602,0.825,0.013,0.738,-2.259,-2.102,1.042,-0.256,1.396,-0.598,-2.498,-1.407,1.222
0:18:04.885,,1.866,1.541,-1.827,-2.314,-1.615,0.592,-0.317,-3.733,0.696,-0.037,0.690,2.567,1.453,-0.898,0.506,0.688
0:18:04.886,,-0.414,0.028,0.767,0.617,0.005,2.387,-0.559,-1.634,0.428,-0.017,-1.616,-0.702,0.246,-0.902,-0.902,2.192
0:18:04.886,,0.600,0.894,-0.515,1.224,-0.483,2.501,-0.792,-0.336,-0.498,-1.393,0.180,-0.694,-0.326,-1.863,2.887,-1.494
0:18:04.887,,0.765,1.094,-1.221,-0.246,-0.440,2.570,-1.273,-4.196,-0.729,-0.037,1.242,0.755,-1.278,-0.186,3.196,0.033
0:18:04.887,,-0.168,1.480,0.737,-0.033,0.203,2.738,-0.935,-2.770,-0.668,0.331,-0.447,-1.531,-1.947,-0.411,2.897,0.509
0:18:04.888,,-0.120,2.611,-0.148,-0.856,-0.045,1.289,-1.352,-2.541,-2.176,2.345,-0.595,0.859,-0.323,-0.919,1.422,0.464
0:18:04.888,,0.446,1.940,0.752,0.135,0.880,1.186,-0.396,-2.457,-3.168,0.413,0.096,-0.334,-0.478,-1.681,2.148,0.415
0:18:04.889,,0.782,0.358,-0.300,0.261,0.386,1.556,0.338,-1.873,-1.251,0.382,0.804,-1.806,1.348,-0.137,0.299,-1.147
0:18:04.889,,2.118,0.089,-0.560,-0.081,1.067,-0.581,-0.880,-2.762,-1.009,-0.277,-0.887,0.492,1.324,-0.148,1.874,0.261
0:18:04.890,,-0.246,0.704,1.825,0.297,2.002,1.686,-0.858,-3.283,-0.646,-0.962,1.102,-0.150,1.165,-0.858,0.190,-2.029
0:18:04.890,,0.828,1.952,0.689,-0.970,-1.091,1.706,-0.424,-3.059,-2.890,-0.268,2.266,3.159,-0.015,-0.322,-0.044,-1.581
0:18:04.891,,2.757,0.762,1.350,2.419,-0.553,0.314,-1.294,-2.842,-2.602,2.373,-0.961,-0.218,1.344,-1.785,0.491,-1.566
0:18:04.891,,2.628,2.285,2.905,0.189,0.048,0.174,-2.605,-1.373,-2.276,1.080,0.758,-1.639,-0.453,-0.864,0.841,-1.776
0:18:04.892,,-0.752,3.665,0.052,-0.172,-0.521,2.084,0.863,-1.182,-0.512,0.243,-0.207,-1.435,-1.558,0.546,0.356,-1.428
0:18:04.892,,-0.067,1.649,0.142,-0.098,0.403,2.757,-0.910,-2.653,-0.622,0.521,0.793,-1.096,1.378,-0.018,-0.662,-1.524
0:18:04.893,,0.867,2.378,-0.521,-1.860,0.195,2.197,0.345,-3.901,-0.898,0.978,0.407,0.261,0.009,1.946,-0.383,-1.910
0:18:04.893,,2.993,3.516,0.281,-0.832,0.503,2.058,-1.376,-1.430,-1.156,0.715,-0.949,-0.978,-1.737,2.676,-1.193,-2.994
0:18:04.894,,-0.211,1.714,1.261,-0.387,-0.874,1.142,-1.670,-2.247,-1.101,0.019,0.582,2.174,0.666,2.071,-0.991,-2.226
0:18:04.894,,0.297,0.716,1.609,0.613,-0.758,1.306,-2.077,-1.930,-1.781,0.072,1.127,3.172,-2.492,1.661,-0.409,-1.124
0:18:04.895,,-1.900,1.450,-0.139,2.392,-0.680,2.177,0.209,-1.809,-1.675,0.396,1.341,0.082,-1.458,2.819,-0.388,-2.844
0:18:04.895,,-0.108,1.339,-1.949,1.655,-1.048,2.766,-1.241,-2.126,-1.826,1.759,1.159,0.195,-0.927,0.919,-0.920,0.238
0:18:04.896,,1.014,0.616,-4.389,-0.007,1.057,2.577,-0.727,-2.759,0.600,1.889,0.267,0.960,-1.369,-0.009,-1.428,1.663
0:18:04.896,,0.270,0.191,-4.610,-0.983,1.955,1.099,0.984,-2.130,-0.651,3.252,0.253,-0.360,0.248,0.476,-0.661,0.625
0:18:04.896,,-1.421,1.357,-1.869,0.412,-0.391,1.460,0.455,-3.843,0.230,0.907,1.537,0.169,1.284,0.433,1.110,-1.702
0:18:04.897,,-0.691,-0.211,-0.467,-0.574,0.654,4.070,0.384,-2.109,0.943,-0.109,1.670,2.076,-1.155,-1.741,-0.917,-1.741
0:18:04.897,,-2.135,1.017,1.259,2.034,-1.103,1.656,-0.566,-1.187,-0.752,0.358,1.220,2.748,-1.436,-2.520,-1.458,0.858
0:18:04.898,,-0.931,1.196,0.706,-0.101,-0.726,1.142,-0.643,-2.608,-0.807,1.219,0.671,2.937,-0.863,-0.782,-0.964,0.509
0:18:04.898,,-0.408,0.183,-0.496,-1.418,1.081,3.909,0.766,-1.016,-0.939,4.709,1.953,1.008,-3.601,-0.460,-1.305,-3.892
0:18:04.899,,1.141,0.540,-0.604,-0.740,-1.760,3.649,-0.264,-0.540,-0.272,1.602,3.128,2.898,-2.346,-2.252,-1.759,-2.363
0:18:04.899,,-2.172,0.269,-2.173,-1.334,-2.160,1.390,1.075,-1.201,0.004,1.620,3.533,2.594,-1.745,0.997,1.196,-1.886
0:18:04.900,,1.397,-1.350,-0.260,-2.751,0.214,0.295,0.050,-0.924,0.101,0.996,1.171,0.142,-0.733,-0.466,0.887,1.336
0:18:04.900,,-0.046,0.283,-2.138,-2.242,-1.148,0.969,-0.355,-0.493,-1.989,1.313,1.847,-1.197,0.609,1.420,0.626,2.616
0:18:04.901,,-0.722,0.484,-2.076,-1.560,0.167,3.862,0.011,0.322,-2.876,1.358,1.280,-0.934,1.264,0.529,-0.169,-0.972
0:18:04.901,,0.390,-0.286,-1.538,-1.144,0.154,1.314,0.453,-0.177,0.262,-0.397,2.187,-0.861,0.118,0.728,-0.608,-0.664
0:18:04.902,,1.569,-0.993,-1.741,-2.640,-2.606,-0.217,-0.578,-0.467,-0.064,2.120,2.488,0.204,0.454,0.478,0.954,1.103
0:18:04.902,,3.243,3.051,-2.908,-2.801,-3.047,-0.381,-0.608,-3.221,-0.434,1.220,0.798,0.263,-0.870,1.048,2.817,1.696
0:18:04.903,,0.572,3.333,-1.720,-3.561,-2.469,-0.956,-0.966,-2.470,2.453,1.365,2.212,0.105,1.102,-0.691,0.966,0.840
0:18:04.903,,1.643,1.481,-1.906,-4.564,-0.960,0.151,-1.056,-3.743,1.730,1.078,2.603,-0.738,1.091,2.261,1.331,-0.379
0:18:04.904,,2.562,1.270,-1.315,-3.542,-1.681,0.860,-1.812,-3.063,-0.257,0.489,1.423,-1.299,2.573,2.397,0.850,0.563
0:18:04.904,,2.360,1.972,-1.506,0.177,-2.464,0.255,-1.709,-2.944,-2.532,0.534,-0.048,-2.035,2.854,2.878,0.498,1.831
0:18:04.905,,0.701,2.593,-3.920,-1.327,-1.544,-0.868,-4.291,-3.228,-1.083,0.912,2.420,0.031,1.986,4.874,0.416,2.260
0:18:04.905,,-1.877,1.135,-3.865,0.293,-0.659,0.330,-3.314,-3.131,1.003,-0.866,1.204,-0.880,1.940,5.759,0.435,2.589
0:18:04.906,,-0.732,0.951,-2.067,-1.615,-0.277,0.307,-0.675,-4.618,1.766,-0.411,-0.892,0.346,2.920,2.572,1.290,1.152
0:18:04.906,,-3.023,-0.156,-3.950,-1.723,0.123,0.790,-0.009,-3.753,0.678,1.492,1.113,-1.140,3.577,1.181,2.890,1.887
0:18:04.907,,-0.743,-0.456,-3.411,-1.525,-0.118,1.554,-2.190,-1.871,0.711,2.946,-0.070,-2.024,4.932,0.217,1.349,0.777
0:18:04.907,,0.503,-1.817,-2.507,-1.846,-1.027,1.629,-0.337,-3.943,0.012,1.175,1.732,-1.206,3.235,-0.207,2.499,2.065
0:18:04.908,,1.684,0.300,-3.567,-0.991,1.206,0.480,-0.091,-1.661,-0.139,0.381,2.529,-2.359,-0.114,-0.288,0.285,2.438
0:18:04.908,,-3.123,0.778,-2.271,-0.737,2.463,-0.181,0.314,-1.561,-0.363,2.324,3.768,-1.612,1.149,-1.338,-0.027,0.327
0:18:04.909,,-2.842,0.471,-1.807,0.044,1.496,1.801,1.785,0.461,-3.032,3.535,2.797,0.526,-0.459,-1.942,-1.248,-1.512
0:18:04.909,,-0.724,-0.662,-0.152,1.948,2.889,4.645,2.361,-2.114,-3.218,0.903,-0.797,-0.634,-0.161,-2.151,-1.352,-0.735
0:18:04.910,,-0.913,-0.541,2.444,2.131,3.039,4.299,1.061,-1.489,-0.702,2.051,-2.211,-0.345,-0.585,-2.813,-2.746,-2.686
0:18:04.910,,1.247,2.524,2.218,1.466,2.312,5.401,2.689,-0.313,-2.949,-1.137,0.237,-2.006,-3.376,-1.996,-2.645,-3.785
0:18:04.911,,0.866,2.198,1.855,0.356,1.617,4.547,3.195,-0.353,-3.612,-1.809,-0.016,1.259,-2.589,-2.395,-2.224,-2.960
0:18:04.911,,0.331,0.267,0.000,1.861,4.260,2.745,2.803,-0.565,-2.500,1.172,0.653,0.112,-2.802,-4.129,-1.920,-2.378
0:18:04.912,,1.284,2.059,1.191,0.089,2.454,5.475,1.021,-0.015,-1.103,0.677,0.494,-0.334,-3.173,-4.259,-3.790,-2.130
0:18:04.912,,3.908,0.976,3.183,0.160,1.928,4.131,1.728,-0.499,-0.345,1.571,0.320,0.403,-3.506,-4.720,-3.612,-5.697
0:18:04.913,,4.543,-0.768,4.474,0.328,3.787,3.085,2.730,-0.575,-0.335,2.348,-1.534,3.129,-4.220,-6.969,-4.027,-6.102
0:18:04.913,,3.115,-1.317,1.784,0.667,1.993,1.877,2.884,-3.742,-0.613,2.673,2.440,4.539,-4.266,-4.302,-2.603,-5.230
0:18:04.914,,2.144,0.566,1.816,1.615,2.926,0.595,2.961,-2.484,-0.829,-0.315,1.631,1.870,-3.295,-3.666,-3.059,-2.370
0:18:04.914,,1.018,1.094,2.037,1.271,1.166,2.102,0.073,-1.200,-0.271,-0.083,2.006,-0.481,-1.762,-3.056,-2.651,-1.204
0:18:04.915,,0.037,0.338,-1.396,1.576,0.900,2.772,0.587,-0.767,1.088,1.732,0.860,1.060,-1.166,-2.974,-2.336,-2.443
0:18:04.915,,-0.586,-1.984,-1.306,1.749,2.121,3.505,0.355,-1.763,0.829,0.200,0.155,0.231,-1.446,-0.810,-0.486,-0.796
0:18:04.916,,1.120,-2.491,1.048,0.788,0.125,2.434,0.521,-2.709,-0.839,1.536,1.343,1.310,-0.481,0.280,-3.160,-0.699
0:18:04.916,,0.195,-1.660,1.005,0.399,1.562,1.907,1.092,-4.357,-0.499,2.437,1.528,3.004,-0.118,-1.703,-3.819,-1.065
0:18:04.917,,0.301,-2.663,-1.185,-0.362,1.922,1.795,0.168,-3.337,-1.251,2.815,1.101,2.178,1.228,-2.763,0.479,-0.490
